NA1_5266417300 , 1744581176 , FluffyWhale , TOP , Volibear , 2614 , 200 , False , False , False , False , 7 , 12 , 5 , 498 , 501 , 106027 , 212909 , 23024 , 18185 , 317548 , 43658 , 0 , 68074 , 1 , 5442 , 294 , 4010 , 18623 , 0 , 99196 , 20339 , 45878 , 0 , 0 , 0 , 0 , 31 , 22583 , 0 , 1 , 0 , 8149 , 0 , 0 , 1 , 2 , 2 , 9 , 8149 , 24 , 0 , 2 , 11 , False , 0 , 0 , 17079 , 16950 , 274 , 0 , 23 , 7 , 26382 , 18 , 0 , False , True , False , False , 49 , 492 , 0 , 0 , 0 , 0 , 0 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 299 , 0 , 131 , 138 , 123 , 11 , 2025-04-13 17:52:56 , 43.56666666666667 , 199037 , 41 , 42 , 240 , 14
NA1_5266417300 , 1744581176 , ObKnoxious , JUNGLE , Sejuani , 2614 , 200 , False , False , False , False , 1 , 6 , 13 , 1612 , 258 , 98420 , 65830 , 7470 , 14173 , 245663 , 15080 , 209 , 52715 , 5 , 89024 , 1087 , 2697 , 23170 , 427 , 90808 , 6521 , 35844 , 1 , 3 , 0 , 0 , 164 , 53674 , 0 , 1 , 0 , 837 , 0 , 1 , 1 , 1 , 2 , 9 , 837 , 65 , 9 , 10 , 24 , False , 9 , 0 , 12528 , 11775 , 33 , 98 , 8 , 1 , 18038 , 17 , 0 , False , False , False , False , 26 , 313 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 47 , 99 , 128 , 11 , 2025-04-13 17:52:56 , 43.56666666666667 , 199037 , 41 , 42 , 240 , 14
NA1_5266417300 , 1744581176 , HugeTortoise151 , MIDDLE , Renekton , 2614 , 200 , False , False , False , False , 6 , 9 , 11 , 1105 , 488 , 63244 , 5334 , 3686 , 21776 , 212661 , 28639 , 0 , 66941 , 1 , 2397 , 1271 , 2684 , 15999 , 0 , 204929 , 23681 , 42480 , 0 , 0 , 0 , 0 , 25 , 9305 , 0 , 1 , 0 , 2869 , 1 , 1 , 1 , 0 , 0 , 9 , 2869 , 19 , 1 , 2 , 10 , False , 1 , 0 , 14722 , 14325 , 198 , 10 , 12 , 6 , 18832 , 18 , 0 , False , False , False , False , 30 , 43 , 0 , 1 , 0 , 0 , 0 , 1 , 17 , 1 , 0 , 0 , 7 , 1 , 1 , 0 , 0 , 0 , 110 , 45 , 123 , 12 , 2025-04-13 17:52:56 , 43.56666666666667 , 199037 , 41 , 42 , 240 , 14
NA1_5266417300 , 1744581176 , D1stract1n , BOTTOM , Ezreal , 2614 , 200 , False , False , False , False , 17 , 9 , 9 , 595 , 370 , 35479 , 33603 , 17660 , 13483 , 232404 , 60219 , 0 , 46333 , 1 , 9939 , 917 , 1065 , 15263 , 0 , 188862 , 41641 , 31785 , 0 , 0 , 0 , 0 , 5 , 31258 , 0 , 1 , 0 , 11271 , 1 , 2 , 1 , 3 , 5 , 9 , 11271 , 30 , 1 , 2 , 15 , False , 1 , 0 , 17781 , 17658 , 183 , 0 , 5 , 17 , 20072 , 18 , 0 , False , False , False , True , 3 , 30 , 0 , 1 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 385 , 116 , 61 , 17 , 2025-04-13 17:52:56 , 43.56666666666667 , 199037 , 41 , 42 , 240 , 14
NA1_5266417300 , 1744581176 , pyro , UTILITY , Velkoz , 2614 , 200 , False , False , False , False , 10 , 6 , 10 , 1351 , 236 , 12302 , 94682 , 39640 , 13756 , 125379 , 51441 , 0 , 30834 , 3 , 24689 , 11237 , 1587 , 6881 , 440 , 6007 , 563 , 15491 , 0 , 0 , 0 , 0 , 2 , 16110 , 0 , 1 , 0 , 2842 , 0 , 0 , 1 , 2 , 2 , 9 , 2842 , 102 , 3 , 11 , 48 , False , 3 , 0 , 13159 , 12375 , 70 , 2 , 0 , 10 , 16518 , 17 , 0 , False , False , False , False , 47 , 229 , 0 , 3 , 0 , 21 , 0 , 2 , 4 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 163 , 82 , 51 , 12 , 2025-04-13 17:52:56 , 43.56666666666667 , 199037 , 41 , 42 , 240 , 14
NA1_5261386818 , 1743973263 , FluffyWhale , TOP , Gnar , 2255 , 200 , False , False , False , True , 10 , 9 , 11 , 485 , 418 , 59525 , 31486 , 8628 , 17281 , 256020 , 41012 , 0 , 47939 , 1 , 6627 , 352 , 1051 , 6760 , 0 , 217907 , 32031 , 29605 , 0 , 0 , 0 , 0 , 15 , 18367 , 0 , 0 , 1 , 13722 , 0 , 0 , 1 , 5 , 6 , 7 , 13722 , 20 , 0 , 2 , 10 , True , 0 , 0 , 16750 , 16233 , 225 , 6 , 6 , 10 , 22954 , 18 , 0 , False , False , False , True , 46 , 553 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 136 , 32 , 63 , 14 , 2025-04-06 17:01:03 , 37.583333333333336 , 162618 , 52 , 31 , 198 , 19
NA1_5261386818 , 1743973263 , ObKnoxious , JUNGLE , Naafiri , 2255 , 200 , False , False , False , True , 4 , 7 , 16 , 467 , 245 , 24784 , 279 , 228 , 13285 , 234721 , 16875 , 0 , 37260 , 1 , 73247 , 2347 , 611 , 16609 , 0 , 161193 , 14300 , 23363 , 0 , 2 , 0 , 0 , 136 , 39760 , 0 , 0 , 1 , 3350 , 2 , 2 , 1 , 2 , 4 , 7 , 3350 , 51 , 8 , 4 , 21 , True , 7 , 0 , 13204 , 11300 , 42 , 75 , 27 , 4 , 17990 , 17 , 0 , False , False , False , False , 6 , 116 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 9 , 1 , 2 , 0 , 0 , 0 , 174 , 24 , 59 , 14 , 2025-04-06 17:01:03 , 37.583333333333336 , 162618 , 52 , 31 , 198 , 19
NA1_5261386818 , 1743973263 , pyro , MIDDLE , Yone , 2255 , 200 , False , False , False , True , 15 , 5 , 9 , 562 , 193 , 34387 , 38424 , 7361 , 11033 , 268587 , 39283 , 0 , 32834 , 1 , 16589 , 6062 , 468 , 11185 , 0 , 213572 , 25859 , 21332 , 1 , 0 , 0 , 0 , 19 , 25189 , 1 , 0 , 1 , 2601 , 1 , 3 , 1 , 0 , 3 , 7 , 2601 , 22 , 0 , 1 , 13 , True , 0 , 0 , 15928 , 15150 , 227 , 0 , 9 , 15 , 21913 , 18 , 0 , False , False , False , False , 36 , 244 , 0 , 0 , 0 , 9 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 862 , 0 , 306 , 104 , 38 , 12 , 2025-04-06 17:01:03 , 37.583333333333336 , 162618 , 52 , 31 , 198 , 19
NA1_5261386818 , 1743973263 , D1stract1n , BOTTOM , Veigar , 2255 , 200 , False , False , False , True , 22 , 3 , 12 , 1248 , 131 , 21839 , 227655 , 56666 , 10977 , 241378 , 58912 , 0 , 29564 , 1 , 5667 , 1091 , 622 , 8892 , 0 , 8055 , 1155 , 17964 , 0 , 0 , 0 , 0 , 12 , 22610 , 0 , 0 , 1 , 6320 , 0 , 1 , 1 , 2 , 5 , 7 , 6320 , 25 , 4 , 1 , 16 , True , 4 , 0 , 18945 , 16950 , 198 , 4 , 4 , 22 , 21173 , 18 , 0 , False , False , False , False , 28 , 113 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 262 , 96 , 55 , 15 , 2025-04-06 17:01:03 , 37.583333333333336 , 162618 , 52 , 31 , 198 , 19
NA1_5261386818 , 1743973263 , Star Grompian , UTILITY , Karma , 2255 , 200 , False , False , False , True , 1 , 7 , 31 , 685 , 250 , 16047 , 11200 , 5515 , 6135 , 15553 , 6536 , 13597 , 22024 , 5 , 777 , 0 , 339 , 4386 , 2265 , 3575 , 1020 , 15550 , 0 , 0 , 0 , 0 , 2 , 4090 , 0 , 0 , 1 , 1417 , 0 , 1 , 1 , 0 , 4 , 7 , 1417 , 80 , 9 , 3 , 39 , True , 8 , 0 , 10064 , 8425 , 12 , 0 , 0 , 1 , 15208 , 16 , 0 , False , False , False , False , 26 , 100 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 52 , 31 , 111 , 32 , 2025-04-06 17:01:03 , 37.583333333333336 , 162618 , 52 , 31 , 198 , 19
